age_CE,LWA01A_raw,LWA01B_raw,LWA02A_raw,LWA02B_raw,LWA02C_raw,LWA03A_raw,LWA03B_raw,LWA04A_raw,LWA04B_raw,LWA04C_raw,LWA05A_raw,LWA05B_raw,LWA06A_raw,LWA06B_raw,LWA06C_raw,LWA07A_raw,LWA07B_raw,LWA08A_raw,LWA08B_raw,LWA08C_raw,LWA09A_raw,LWA09B_raw,LWA10A_raw,LWA10B_raw,LWA10C_raw,LWA10D_raw,LWA10E_raw,LWA11A_raw,LWA11B_raw,LWA11C_raw,LWA12A_raw,LWA12B_raw,LWA12C_raw,LWA12D_raw,LWA12E_raw,LWA13A_raw,LWA13B_raw,LWA13C_raw,LWA14A_raw,LWA14B_raw,LWA14C_raw,LWA14D_raw,LWA14E_raw,LWA14F_raw,LWA15A_raw,LWA15B_raw,LWA15C_raw,LWA16A_raw,LWA16B_raw,LWA01A_raw_outlier_flag,LWA01B_raw_outlier_flag,LWA02A_raw_outlier_flag,LWA02B_raw_outlier_flag,LWA02C_raw_outlier_flag,LWA03A_raw_outlier_flag,LWA03B_raw_outlier_flag,LWA04A_raw_outlier_flag,LWA04B_raw_outlier_flag,LWA04C_raw_outlier_flag,LWA05A_raw_outlier_flag,LWA05B_raw_outlier_flag,LWA06A_raw_outlier_flag,LWA06B_raw_outlier_flag,LWA06C_raw_outlier_flag,LWA07A_raw_outlier_flag,LWA07B_raw_outlier_flag,LWA08A_raw_outlier_flag,LWA08B_raw_outlier_flag,LWA08C_raw_outlier_flag,LWA09A_raw_outlier_flag,LWA09B_raw_outlier_flag,LWA10A_raw_outlier_flag,LWA10B_raw_outlier_flag,LWA10C_raw_outlier_flag,LWA10D_raw_outlier_flag,LWA10E_raw_outlier_flag,LWA11A_raw_outlier_flag,LWA11B_raw_outlier_flag,LWA11C_raw_outlier_flag,LWA12A_raw_outlier_flag,LWA12B_raw_outlier_flag,LWA12C_raw_outlier_flag,LWA12D_raw_outlier_flag,LWA12E_raw_outlier_flag,LWA13A_raw_outlier_flag,LWA13B_raw_outlier_flag,LWA13C_raw_outlier_flag,LWA14A_raw_outlier_flag,LWA14B_raw_outlier_flag,LWA14C_raw_outlier_flag,LWA14D_raw_outlier_flag,LWA14E_raw_outlier_flag,LWA14F_raw_outlier_flag,LWA15A_raw_outlier_flag,LWA15B_raw_outlier_flag,LWA15C_raw_outlier_flag,LWA16A_raw_outlier_flag,LWA16B_raw_outlier_flag
764,1.68,1.73,NA,NA,NA,1.9,1.89,0.91,0.71,0.74,1.06,1.06,NA,NA,NA,2.39,2.37,0.6,0.59,0.59,0.81,0.77,3.83,3.82,4.97,4.9,NA,3.75,3.97,3.63,0.81,0.8,0.83,1.26,1.29,NA,NA,NA,NA,NA,NA,1.15,1.23,1.14,1.75,1.8,1.78,1.71,1.74,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
765,2.32,2.18,NA,NA,NA,2.38,2.39,0.8,0.7,0.59,1.28,1.27,NA,NA,NA,2.42,2.41,0.81,0.92,0.92,0.89,0.87,4.96,4.75,4.5,4.48,NA,4.13,3.93,4.26,0.81,0.98,0.81,1.4,1.31,NA,NA,NA,NA,NA,NA,1.58,1.59,1.63,3.46,3.51,3.43,1.85,1.85,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
766,3.08,2.86,NA,NA,NA,3.04,3.02,0.89,0.84,0.67,1.13,1.15,NA,NA,NA,2.32,2.32,0.82,1.11,1.11,0.95,1.04,6.02,5.7,4.69,4.63,NA,3.96,3.9,3.96,0.97,1.3,0.96,1.59,1.6,NA,NA,NA,NA,NA,NA,2.03,2.06,2.07,2.59,2.5,2.5,2.13,2.13,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
767,2.37,2.15,NA,NA,NA,2.72,2.71,0.62,0.67,0.47,0.92,0.88,NA,NA,NA,2.16,2.11,1.01,0.99,0.98,0.89,0.93,3.53,3.35,3.17,3.27,NA,2.28,2.36,2.28,0.87,0.97,0.88,1.2,1.23,NA,NA,NA,NA,NA,NA,1.64,1.61,1.57,3.53,3.6,3.56,1.42,1.39,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
768,2.92,2.75,NA,NA,NA,2.39,2.42,0.65,0.6,0.48,0.9,0.89,NA,NA,NA,1.98,1.98,0.59,0.58,0.6,0.9,0.88,3.97,3.77,4.41,4.29,NA,3.12,3.15,3.07,0.87,0.96,0.89,1.15,1.12,NA,NA,NA,NA,NA,NA,1.69,1.73,1.6,3.49,3.43,3.48,1.08,1.1,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
769,3.46,3.24,NA,NA,NA,2.75,2.69,0.58,0.58,0.48,1.04,1.04,NA,NA,NA,2.05,2.03,0.84,0.73,0.76,0.83,0.73,4.03,3.75,5.53,5.43,NA,4,4.05,4.29,1.31,1,1.3,1.39,1.44,NA,NA,NA,NA,NA,NA,1.28,1.25,1.31,4.6,4.54,4.53,1.33,1.33,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
770,3.97,3.93,NA,NA,NA,2.69,2.83,0.48,0.63,0.54,0.76,0.81,NA,NA,NA,2.02,1.99,0.59,0.55,0.57,0.84,0.89,4.99,4.77,5.33,5.15,NA,4.31,4.37,4.29,1.31,1.3,1.3,1.84,1.86,NA,NA,NA,NA,NA,NA,1.74,1.73,1.61,3.24,3.22,3.22,1.33,1.32,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
771,4.11,3.85,NA,NA,NA,2.96,2.91,0.46,0.72,0.54,2.03,2.06,NA,NA,NA,1.2,1.16,0.7,0.83,0.78,0.87,0.87,4.22,3.9,4.4,4.54,NA,4.45,4.52,4.41,1.1,0.94,1.08,1.75,1.71,NA,NA,NA,NA,NA,NA,1.2,1.16,1.22,2.08,2.14,2.35,1.61,1.58,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
772,4.63,4.56,NA,NA,NA,3.24,3.24,0.63,0.83,0.61,1.53,1.52,NA,NA,NA,1.38,1.4,0.74,0.76,0.75,0.98,1.06,4.14,4.01,3.98,3.84,NA,5.3,5.18,5.17,1.2,1.07,1.22,1.84,1.81,NA,NA,NA,NA,NA,NA,1,1.01,1,2.85,2.87,2.63,1.62,1.61,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
773,4.87,4.94,NA,NA,NA,2.58,2.65,0.56,0.57,0.5,0.9,0.89,NA,NA,NA,1.37,1.29,0.51,0.53,0.51,0.84,0.87,4.35,4.22,3.97,3.95,NA,5.16,5.3,5.28,1.2,1.15,1.18,0.96,1.04,NA,NA,NA,NA,NA,NA,1.1,1.12,1.05,1.66,1.69,1.65,1.23,1.23,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
774,4.83,5.02,NA,NA,NA,3.79,3.5,0.58,0.54,0.51,1.49,1.45,NA,0.74,NA,1.89,1.79,0.93,1.1,1.08,0.99,0.99,4.12,3.96,4.15,4.29,NA,5.57,5.73,5.55,1.85,1.47,1.87,1.33,1.3,NA,NA,NA,NA,NA,NA,1.18,1.13,1.17,1.83,1.81,1.82,1.67,1.66,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
775,4.99,5.04,NA,NA,NA,4.69,4.76,0.43,0.56,0.43,1.01,0.99,NA,1.04,NA,2.22,2.16,0.96,1.03,1.02,1.09,1.11,2.98,2.85,3.68,3.89,NA,5.65,5.44,5.56,1.28,1.21,1.3,1.28,1.28,NA,NA,NA,NA,NA,NA,1.18,1.19,1.24,2.55,2.57,2.54,2.06,2.09,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
776,5.08,5.05,NA,NA,NA,4.06,4.08,0.44,0.58,0.5,0.84,0.81,NA,1.09,NA,2.17,2.13,0.78,1.03,1.02,1.12,1.09,3.19,3.11,4.17,4.18,NA,5.47,6.04,5.67,1.05,1.3,1.04,1.43,1.44,NA,NA,NA,NA,NA,NA,1.88,1.89,1.91,3.61,3.64,3.6,1.96,1.97,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
777,4.54,4.47,NA,NA,NA,3.45,3.43,0.46,0.58,0.48,0.71,0.74,NA,1.36,NA,1.73,1.8,0.9,0.93,0.86,0.92,0.9,4.21,4.85,4.05,4,NA,5.67,5.29,5.42,1.14,1.14,1.13,1.57,1.67,NA,NA,NA,NA,NA,NA,1.6,1.61,1.57,3.73,3.67,3.73,1.81,1.81,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
778,6.12,6.07,NA,NA,NA,3.69,3.89,0.97,0.81,1.02,0.52,0.48,NA,1.39,NA,1.8,1.76,0.78,0.76,0.72,1.11,1.1,4.07,4.19,5.78,5.72,NA,6.68,6.51,6.58,1.37,1.55,1.4,2.12,2.09,NA,NA,NA,NA,NA,NA,3.49,3.5,3.23,4.66,4.63,4.66,1.99,2,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
779,4.46,4.54,NA,NA,NA,3.91,3.9,0.96,0.73,1.05,0.34,0.39,NA,0.79,NA,1.29,1.27,1.2,1.21,1.15,0.76,0.82,3.06,2.75,5.2,5.2,NA,4.87,4.71,4.9,1.05,1.1,1.01,1.56,1.62,NA,NA,NA,NA,NA,NA,2.93,2.96,2.73,3.26,3.23,3.26,1.48,1.5,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
780,4.42,4.49,NA,NA,NA,2.96,2.94,0.53,0.55,0.57,0.4,0.39,NA,1,NA,1.39,1.38,0.48,0.4,0.39,0.75,0.68,2.3,2.22,4.66,4.7,NA,4.72,4.91,4.77,1.52,1.37,1.5,1.69,1.72,NA,NA,NA,NA,NA,NA,1.26,1.32,1.23,2.12,2.12,2.12,1.25,1.25,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
781,3.63,3.63,NA,NA,NA,2.69,2.69,0.81,0.43,0.36,0.56,0.55,NA,0.95,NA,1.38,1.34,0.55,0.44,0.46,0.64,0.69,2.2,2.14,4,4.08,NA,4.72,4.57,4.65,1.38,1.14,1.38,1.48,1.45,NA,NA,NA,NA,NA,NA,0.9,0.88,0.88,1.61,1.59,1.61,1.45,1.3,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
782,4.16,3.92,NA,NA,NA,3.68,3.61,0.59,0.45,0.5,0.83,0.78,NA,0.99,NA,1.44,1.41,0.68,0.51,0.5,0.8,0.8,2.4,2.33,4.72,4.85,NA,4.69,5.01,4.65,1.24,1.13,1.22,1.53,1.56,NA,NA,NA,NA,NA,NA,0.75,0.73,0.66,2.41,2.47,2.45,1.41,1.34,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
783,4.49,4.37,NA,NA,NA,4.22,4.19,0.64,0.68,0.54,0.69,0.64,NA,1.17,NA,1.88,1.87,0.57,0.41,0.36,0.74,0.76,2.89,2.85,5.12,5.17,NA,4.74,4.75,4.77,1.41,1.36,1.43,1.92,1.88,NA,NA,NA,NA,NA,NA,0.75,0.78,0.67,2.08,2.08,2.08,1.42,1.42,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
784,3.56,3.41,NA,NA,NA,3.76,3.77,0.77,0.59,0.47,0.96,0.89,NA,0.97,NA,1.72,1.69,0.57,0.47,0.41,0.65,0.67,3.03,3.11,4.64,4.65,NA,4.53,4.39,4.52,1.6,1.5,1.61,1.72,1.79,NA,NA,NA,NA,NA,NA,0.5,0.54,0.53,1.27,1.26,1.27,1.18,1.15,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
785,3.71,3.56,NA,NA,NA,3.28,3.24,0.71,0.58,0.58,0.94,0.86,NA,1.1,NA,1.96,1.9,0.51,0.51,0.5,0.93,0.89,4.81,4.8,6.31,6.1,NA,5.33,5.34,5.42,1.98,1.53,1.99,1.88,1.85,NA,NA,NA,NA,NA,NA,0.97,1.01,0.99,1.74,1.75,1.78,1.48,1.44,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
786,3.85,3.89,NA,NA,NA,3.22,3.1,0.96,0.69,0.76,0.76,0.7,NA,1.64,1.8,2.49,2.44,0.65,0.69,0.71,0.93,0.92,5.24,5.28,8.1,8.17,NA,5.41,5.58,5.55,2.96,2.34,2.95,2.09,2.06,NA,NA,NA,NA,NA,NA,1.9,1.96,1.84,1.78,1.74,1.74,2.04,1.83,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
787,4.13,4.44,NA,NA,NA,3.04,3,1.28,0.85,1.07,0.99,0.86,NA,2,1.86,2.25,2.06,0.76,1.03,1.06,0.8,0.78,5.2,5.16,8.74,8.71,NA,5.41,5.35,5.28,1.94,2.01,1.95,1.74,1.76,NA,NA,NA,NA,NA,NA,2.35,2.36,2.35,2.46,2.49,2.46,1.43,1.73,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
788,4.71,4.94,NA,NA,NA,2.81,2.79,1.25,0.89,1.13,0.81,0.66,NA,2.15,2.05,2.37,2.27,0.6,0.66,0.69,0.79,0.83,4.96,4.54,8.65,8.63,NA,5.23,5.19,5.42,2.01,2.17,1.97,1.66,1.57,NA,NA,NA,NA,NA,NA,1.85,2,1.74,3.47,3.53,3.47,1.8,1.87,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
789,5.51,5.64,NA,NA,NA,2.27,2.29,1.03,0.94,0.85,0.7,0.66,2.04,2.17,2.1,1.86,1.8,0.82,1.04,0.96,1.2,1.19,5.27,5.71,9.82,9.85,NA,5.41,5.54,5.29,1.92,1.83,1.94,1.55,1.5,NA,NA,NA,NA,NA,NA,1.65,1.7,1.66,2.96,3.04,3.01,1.6,1.62,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
790,4.93,4.87,NA,NA,NA,2.28,2.26,0.92,0.87,0.79,0.83,0.77,1.9,1.8,2.05,1.98,1.91,0.89,0.97,0.94,1.44,1.46,6.18,6.18,8.19,8.23,NA,4.77,4.8,4.92,1.88,1.76,1.89,1.7,1.59,NA,NA,NA,NA,NA,NA,1.88,1.92,1.91,3.26,3.3,3.22,1.29,1.28,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
791,4.99,5.01,NA,NA,NA,2,1.98,0.77,0.87,0.77,0.43,0.41,1.62,1.62,1.86,1.51,1.41,0.59,0.47,0.57,1.82,1.85,5.84,5.88,6.73,6.73,NA,5.45,5.36,5.32,1.2,1.12,1.21,1.43,1.42,NA,NA,NA,2.36,NA,2.38,1.1,1.1,1.15,1.35,1.38,1.36,1.33,1.36,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
792,3.92,3.66,NA,NA,NA,2.33,2.34,0.68,0.98,0.86,0.44,0.42,1.83,1.63,1.63,1.62,1.59,0.73,0.93,0.91,2.48,2.5,8.32,8.4,7.62,7.55,NA,5.63,5.56,5.55,1.1,1.17,1.1,1.13,1.17,NA,NA,NA,2.72,NA,2.68,0.96,0.96,0.99,1.65,1.63,1.61,1.4,1.39,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
793,4.27,4.24,NA,NA,NA,2.53,2.54,0.82,0.89,0.94,0.34,0.36,1.93,1.94,1.93,1.93,1.9,0.55,0.59,0.66,2.48,2.67,5.85,5.93,7.37,7.35,NA,5.31,5.28,5.3,1.01,1.17,1,0.8,0.84,NA,NA,NA,2.91,NA,2.77,0.99,1,1.04,1.95,1.97,1.95,1.23,0.89,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
794,4.1,4.12,1.44,1.38,NA,3.15,3.17,0.98,0.91,1.03,0.35,0.36,1.86,1.77,1.72,2.49,2.42,0.76,0.75,0.77,1.93,1.88,5.77,5.74,7.43,7.64,6.04,4.94,5.05,5.02,1.2,1.06,1.21,0.72,0.78,NA,NA,NA,4.37,NA,4.39,0.71,0.7,0.82,2.33,2.45,2.34,1.56,1.76,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
